Washington Reported Point Source Emissions (2009 – 2019),,,,,,,,,,,,,,,,
Last Updated: Jan. 2021,,,,,,,,,,,,,,,,
All Emissions Reported as Tons per Year,,,,,,,,,,,,,,,,
,,,,Criteria Pollutant Emissions (Facility Totals),,,,,,,,,,,,
2009,Puget Sound Clean Air Agency,KING,King Co Solid Waste Op Sec Cedar Hills,0,0,32.7625,58.3855,0.2625,8.76,,16645 228th Ave SE,Maple Valley,98038,47.41669,-122.040227,HAP Major
2009,Puget Sound Clean Air Agency,KING,King Co. DNRP Wastewater Treatment,2.1905,0,0.3125,3.164,6.338,0.436,,1200 Monster Rd SW,Renton,98055,47.46931428,122.2415359,
2009,Puget Sound Clean Air Agency,KING,Lafarge North America Inc,92.175,69.402,104.086,1454.4745,2.927,89.274,,5400 W Marginal Way SW,Seattle,98106-1599,47.55358,-122.34442,Unknown
2009,Puget Sound Clean Air Agency,KING,Magnetic & Penetrant Services/MAPSCO,0,0,,,6.805,,,8135 1st Ave S,Seattle,98108,47.524768,122.329816,
2009,Puget Sound Clean Air Agency,KING,"Mutual Materials Co, Newcastle",0,0,4.9615,2.592,0.223,8.886,,6620 Coal Creek Pkwy,Newcastle,98059,47.541806,-122.160197,
2009,Puget Sound Clean Air Agency,KING,Nucor Steel Seattle Inc,0,0,59.298,114.4805,,463.634,,2424 SW Andover St,Seattle,98106,47.570838,-122.365413,HAP Major
2009,Puget Sound Clean Air Agency,KING,Phillips 66 Company - Renton Terminal,0,0,,,17.9455,,,2423 Lind Ave SW,Renton,98055,47.4565983,122.2238086,
2009,Puget Sound Clean Air Agency,KING,Protective Coatings Inc,0,0,,,27.7605,,,1215 N 2nd Ave,Kent,98032-2993,47.39593367,122.2346391,
2009,Puget Sound Clean Air Agency,KING,Puget Sound Coatings,7.9,0,,,28.0685,,,9220 8th Ave S,Seattle,98108,47.52021817,122.3238213,
2009,Puget Sound Clean Air Agency,KING,Puget Sound Energy Crystal Mountain Generating Station,0.1185,0,0.003,6.619,,1.758,,Mile 5 Crystal Mountain Rd,Green Water,98022,,,
2009,Puget Sound Clean Air Agency,KING,Quality Finishing Inc,0,0,,,4.506,,,12704 NE 124th #42,Kirkland,98033,47.7094,122.17402,
2009,Puget Sound Clean Air Agency,KING,Rexam Beverage Can Co,0.341,0,0.027,4.4865,186.539,3.7685,,1220 N 2nd Ave,Kent,98032,47.396549,-122.233403,HAP Major
2009,Puget Sound Clean Air Agency,KING,Scougal Rubber Corp,0,0,,,6.447,,,6239 Corson Ave S,Seattle,98108,47.545051,122.320919,
2009,Puget Sound Clean Air Agency,KING,"Seattle Steam Co, Western",0,0,,0.0315,,0.0065,,1319 Western Ave,Seattle,98101,47.605944,-122.336118,
2009,Puget Sound Clean Air Agency,KING,Skills Inc Ballard,0,0,,,54.941,,,,,,,,
2009,Puget Sound Clean Air Agency,KING,"Terex Washington, Inc",0,0,,,13.433,,,18700 NE 65th St,Redmond,98052,47.66349,122.09404,
2009,Puget Sound Clean Air Agency,KING,"Terex Washington, Inc",0,0,,,9.6125,,,18340 NE 76th St,Redmond,98052,47.67189,122.09588,
2009,Puget Sound Clean Air Agency,KING,Todd Pacific Shipyards Corp,0.071,0,0.0035,0.591,33.0205,0.1465,,1801 16th Ave SW,Seattle,98134,47.58608,-122.35552,Unknown
2009,Puget Sound Clean Air Agency,KING,TrojanLitho,0,0,,,15.5775,,,800 SW 27th St,Renton,98055,47.45765501,122.2358429,
2009,Puget Sound Clean Air Agency,KING,Verallia,87.6315,84.1365,124.3435,359.9715,38.1365,34.5215,,5801 E Marginal Way S,Seattle,98134,47.5507,-122.3369,HAP Major
2009,Puget Sound Clean Air Agency,KING,Washington University of  Power Plant & Hospital,0,0,,111.8,,46.2,,"Plant Operations, Box 352160",Seattle,98195-2610,47.651521,-122.30499,
2009,Puget Sound Clean Air Agency,KING,Western Pneumatic Tube Co,0,0,,,30.336,,,835 6th St S,Kirkland,98033,47.67794112,122.1968155,
2009,Puget Sound Clean Air Agency,KITSAP,Naval Base Kitsap at Bangor,0,0,,28.6645,,,,CNRNW,Bangor,98315,47.71809947,122.7466699,
2009,Puget Sound Clean Air Agency,KITSAP,Naval Base Kitsap at Bremerton,0,0,,56.2655,,42.709,,120 S Dewey St,Bremerton,98314,47.56488,122.64639,
2009,Puget Sound Clean Air Agency,KITSAP,US Navy Puget Sound Naval Shipyard PSNS,26.28,7.87,,,103.865,,,1400 Farragut Ave,Bremerton,98314,47.5602,-122.6368,HAP Major
2009,Puget Sound Clean Air Agency,PIERCE,Arclin Surfaces Inc,0,0,,,22.7695,,,2144 Milwaukee Way,Tacoma,98421-2706,47.248079,-122.403195,
2009,Puget Sound Clean Air Agency,PIERCE,"Boeing Commercial Airplane, Frederickson",0,0,,,48.6825,,,18001 Canyon Rd E,Puyallup,98373,47.086178,-122.344276,Unknown
2009,Puget Sound Clean Air Agency,PIERCE,Delta Prefinishing Corp,0,0,,,13.1025,,,4025 100th Ave SW,Lakewood,98499,47.16744278,122.4892886,
2009,Puget Sound Clean Air Agency,PIERCE,Frederickson Power LP,31.7,0,2,35.6,14.7,0.5,,18610 50th Ave E,Tacoma,98446,47.086227,-122.365678,
2009,Puget Sound Clean Air Agency,PIERCE,General Plastics Manufacturing Co,0,0,,,1.008,,,4910 Burlington Wy,Tacoma,98409,47.21243078,122.4881961,
2009,Puget Sound Clean Air Agency,PIERCE,Georgia-Pacific Gypsum LLC,24.6355,20.9405,,45.9215,,22.3655,,1240 Alexander Ave E,Tacoma,98421-4104,47.269558,-122.394869,Unknown
2009,Puget Sound Clean Air Agency,PIERCE,Graymont Western US Inc,141.3495,34.66,9.05,54.01,,66.8,,1220 Alexander Ave,Tacoma,98421,47.271365,-122.397262,HAP Major
2009,Puget Sound Clean Air Agency,PIERCE,James Hardie Building Products Inc,0,0,,,7.1,,,,,,,,
2009,Puget Sound Clean Air Agency,PIERCE,Joint Base Lewis-McChord,5.0965,5.012,5.7085,55.058,34.7615,63.8815,0.0115,Headquarters I Corps,Fort Lewis,98433,47.07899695,122.5806343,
2009,Puget Sound Clean Air Agency,PIERCE,Lianga Pacific Inc,0,0,,,33.431,,0.0015,2120 Port Of Tacoma Rd,Tacoma,98421,47.25169,-122.38482,HAP Major
2009,Puget Sound Clean Air Agency,PIERCE,"Pacific Crest Industries, Inc. dba Bellmont Cabinets Company",0,0,,,31.4265,,,13610 52nd St E,Sumner,98390,47.21114,122.25059,
2009,Puget Sound Clean Air Agency,PIERCE,Pacific Northwest Baking Co,0,0,,,29.5155,,,1307 Puyallup St,Sumner,98390,47.21279,122.23883,
2009,Puget Sound Clean Air Agency,PIERCE,Phillips 66 Company - Tacoma Terminal,0,0,,,27.1205,,,520 E D St,Tacoma,98421,47.2580628,122.4329049,
2009,Puget Sound Clean Air Agency,PIERCE,Pierce Co Recycling Composting and Disposal LLC,0,0,,,,60.0335,,30919 Meridian St E,Graham,98338,46.971045,-122.293929,
2009,Puget Sound Clean Air Agency,PIERCE,Professional Coatings Inc,0,0,,,67.526,,,2148 Port of Tacoma Rd,Tacoma,98421,47.262553,-122.397261,
2009,Puget Sound Clean Air Agency,PIERCE,"Puget Sound Energy, Frederickson",0.976,0.976,0.669,15.7855,0.242,4.863,,4714 192nd St E,Tacoma,98446,47.081972,-122.367684,
2009,Puget Sound Clean Air Agency,PIERCE,Rainier Richlite Co,0,0,,,1.8955,,,624 E 15th St,Tacoma,98421,47.25076,122.42438,
2009,Puget Sound Clean Air Agency,PIERCE,Rainier Veneer Inc,21.202,21.202,2.645,23.306,20.5075,28.0925,,8220 Eustis Hunt Rd,Spanaway,98387,47.05337597,122.5404134,
2009,Puget Sound Clean Air Agency,PIERCE,"Simpson Lumber Company, LLC",11.0655,0,0.0225,1.9705,14.775,1.9705,,901 E 11th,Tacoma,98421,47.253701,-122.425775,
2009,Puget Sound Clean Air Agency,PIERCE,Toray Composites America Inc,0,0,,,33.48,,,19002 50th Ave E,Tacoma,98446,47.087462,-122.361335,HAP Major
2009,Puget Sound Clean Air Agency,PIERCE,US Oil & Refining Co,11.6025,0,5.26,118.3135,121.8855,87.079,38.9,3001 Marshall Ave,Tacoma,98421,47.255968,-122.395211,HAP Major
2009,Puget Sound Clean Air Agency,SNOHOMISH,"Achilles USA Inc, Kohkoku",0,0,,,2.0895,,,1407 80th St SW,Everett,98203,47.925841,122.253977,
2009,Puget Sound Clean Air Agency,SNOHOMISH,Artisan Finishing Systems Inc,0,0,,,9.445,,,14219 Smokey Pt Blvd Bldg 6,Marysville,98271,48.04232,122.17347,
2009,Puget Sound Clean Air Agency,SNOHOMISH,Aviation Technical Services Inc,0,0,,,50.358,,,3100 112th St SW (Hangar 3),Everett,98204,47.89639593,122.2773319,
2009,Puget Sound Clean Air Agency,SNOHOMISH,Blue Streak Finishers Ltd,0,0,,,3.14,,,1520 80th St SW Bldg A,Everett,98203,47.9256,122.25471,
2009,Puget Sound Clean Air Agency,SNOHOMISH,Boeing Commercial Airplane Group - Everett,0,0,,67.346,357.875,47.9885,2.115,3003 W Casino Rd,Everett,98201,47.919607,-122.277239,HAP Major
2009,Puget Sound Clean Air Agency,SNOHOMISH,Canyon Creek Cabinet Co,0,0,,,36.815,,0.0145,16726 Tye St SE,Monroe,98272,47.869367,122.008846,
2009,Puget Sound Clean Air Agency,SNOHOMISH,Composite Aquatic Innovations dba Stark Bulkheads Inc,0,0,,,4.045,,,20405 69th Ave NE,Arlington,98223,48.181029,122.137867,
2009,Puget Sound Clean Air Agency,SNOHOMISH,Granite Construction Company,3.357,0,0.4215,3.3235,,2.6035,,2111 Ross Ave,Everett,98205,48.0173225,122.1837463,
2009,Puget Sound Clean Air Agency,SNOHOMISH,Hampton Lumber Mills Washington Inc,9.899,0,7.158,42.9385,42.4995,55.9285,,46921 288th NE Sauk Prairie Rd,Darrington,98241,48.26075,-121.59778,
2009,Puget Sound Clean Air Agency,SNOHOMISH,Moulding & Millwork Inc,0,0,,,89.3005,,0.187,14439 167th Ave SE,Monroe,98272,47.866884,-122.009817,
2009,Puget Sound Clean Air Agency,SNOHOMISH,"Travis Industries, Inc",0,0,,,4.099,,,4800 Harbour Pointe Blvd,Mukilteo,98275,47.90333333,122.2866667,
2009,Puget Sound Clean Air Agency,SNOHOMISH,Zodiac Aerospace,0,0,,,14.9505,,,"12810 State Ave, Bldg #1/#2",Marysville,98271,48.11314,122.17913,
2009,Southwest Clean Air Agency,CLARK,"A & J Custom Cabinets, Inc.",0,0,,,10,,,2300-B E First Street,Vancouver,98661,45.6213,-122.64786,Non-Major
2009,Southwest Clean Air Agency,CLARK,"Attbar, Inc.",0.01,0.01,0,0.23,11.55,0.19,,5985 S 6th Way,Ridgefield,98642,45.80949,-122.68822,HAP Major
2009,Southwest Clean Air Agency,CLARK,"Bemis Company, Inc.",0,0,0,0,9,0,0,1401 W Fourth Plain Boulevard,Vancouver,98660,45.63995,-122.68572,Non-Major
2009,Southwest Clean Air Agency,CLARK,"Christensen Shipyards, Ltd.",0,0,0,0,13,0,,4400 E Columbia Way,Vancouver,98661,45.61648,-122.62521,Synthetic Non-Major
2009,Southwest Clean Air Agency,CLARK,City of Vancouver / Westside Wastewater Treatment Plant,0,0,0,2,0,1,,2323 W Mill Plain Blvd,Vancouver,98660,45.63529,-122.69479,Synthetic Non-Major
2009,Southwest Clean Air Agency,CLARK,Clark Public Utilities / River Road Generating Project,31.05,31.05,3.6,71.01,0.04,6.77,2.91,5201 NW Lower River Road,Vancouver,98660-1066,45.64979,-122.72491,CAP Major
2009,Southwest Clean Air Agency,CLARK,"Columbia Machine, Inc.",0,2,0,2,3,0,,107 Grand Boulevard,Vancouver,98661,45.61994,-122.64308,Synthetic Non-Major
2009,Southwest Clean Air Agency,CLARK,"DeWils Industries, Inc.",2,2,,,41,,,6307 NE 127th Avenue,Vancouver,98662,45.66858,-122.54076,Non-Major
2009,Southwest Clean Air Agency,CLARK,"Excelsior Packaging West, LLC",0,0,0,1,18,2,,3807 SE Hidden Way,Vancouver,98661,45.61401,-122.62979,Synthetic Non-Major
2009,Southwest Clean Air Agency,CLARK,"Fiberweb Washougal, Inc.",3,3,0,0,6,0,,3720 Grant Street,Washougal,98671,45.56359,-122.33109,Non-Major
2009,Southwest Clean Air Agency,CLARK,"Frito-Lay, Inc.",9,3,0,11,0,20,,4808 Fruit Valley Road,Vancouver,98660,45.65689,-122.69159,Non-Major
2009,Southwest Clean Air Agency,CLARK,Great Western Malting Company,20,10,0,23,19,2,,1701 Industrial Way,Vancouver,98660,45.63178,-122.69037,Synthetic Non-Major
2009,Southwest Clean Air Agency,CLARK,Northwest Pipeline GP / Washougal,2.39,2.39,0.06,39.01,6.45,13.75,,1309 NE Brown Road,Washougal,98671,45.63236,-122.36516,HAP and CAP Major
2009,Southwest Clean Air Agency,CLARK,NuStar Terminal Operations Partnership LP - Annex,0,0,,0,0,0,,5420 Fruit Valley Road,Vancouver,98660,45.66148,-122.69484,Non-Major
2009,Southwest Clean Air Agency,CLARK,"NuStar Terminals Service, Inc. - Main",0,0,0,0,0,0,,"2565 NW Harborside Drive, Port of Vancouver - Term",Vancouver,98660,45.6358,-122.70282,Synthetic Non-Major
2009,Southwest Clean Air Agency,CLARK,"Oregon Iron Works, Inc.",1,0,0,1,7,0,,"3515 SE Columbia Way, Building 48",Vancouver,98661,45.61592,-122.63326,Synthetic Non-Major
2009,Southwest Clean Air Agency,CLARK,"SEH America, Inc.",4,4,0,16,11,0,0,4111 NE 112th Avenue,Vancouver,98682-6776,45.65301,-122.55598,Non-Major
2009,Southwest Clean Air Agency,CLARK,"Steel Painters, Inc. / Vancouver",0,0,,,5,,,"3001 SE Columbia Way, Suite160",Vancouver,98661-8051,45.6165,-122.63922,Non-Major
2009,Southwest Clean Air Agency,CLARK,Tesoro Refining and Marketing Company / Vancouver Terminal,0,0,,,11,,,2211 St Francis Lane,Vancouver,98666,45.63745,-122.69699,Synthetic Non-Major
2009,Southwest Clean Air Agency,CLARK,Tetra Pak Materials LP,2,2,0,0,17,0,0,1616 W 31st Street,Vancouver,98660,45.6443,-122.68838,Non-Major
2009,Southwest Clean Air Agency,CLARK,The Columbian,0,0,0,0,7,0,,701 W Eighth Street,Vancouver,98660,45.62689,-122.67879,Non-Major
2009,Southwest Clean Air Agency,CLARK,"Thompson Metal Fab, Inc.",7,3,0,0,16,0,,"3000 SE Hidden Way,  Building 40",Vancouver,98661,45.61492,-122.63815,Synthetic Non-Major
2009,Southwest Clean Air Agency,CLARK,"Tidewater Barge Lines, Inc.",0,0,,,12,,,6305 NW Old Lower River Road,Vancouver,98660,45.65289,-122.73614,Synthetic Non-Major
2009,Southwest Clean Air Agency,CLARK,United Grain Corporation,50,48,,,,,,1905 NW Harborside Drive,Vancouver,98660-1025,45.63047,-122.69295,Synthetic Non-Major
2009,Southwest Clean Air Agency,CLARK,"Vancouver Iron & Steel, Inc.",29,3,0,2,4,1,,1200 W 13th Street,Vancouver,98660,45.63172,-122.6839,Non-Major
2009,Southwest Clean Air Agency,CLARK,WaferTech LLC,0,0,0,7,4,2,0,5509 NW Parker Street,Camas,98607-9299,45.61947,-122.45533,Synthetic Non-Major
2009,Southwest Clean Air Agency,CLARK,"Wellons, Inc.",0,0,,,3,,,2525 W Firestone Lane,Vancouver,98660,45.65061,-122.69724,Synthetic Non-Major
2009,Southwest Clean Air Agency,COWLITZ,"EGT Development, LLC",0,0,,,,,,"Port of Longview, Berth 9",Longview,98632,46.10033,-122.93628,Synthetic Non-Major
2009,Southwest Clean Air Agency,COWLITZ,"Emerald Kalama Chemical, LLC",14.36,13.39,2.22,76.16,42.59,44.34,0.27079,1296 Third Street NW,Kalama,98625-9799,46.02191,-122.85698,CAP Major
2009,Southwest Clean Air Agency,COWLITZ,"Hayes Cabinets, Inc.",1,0,0,0,9,0,,660 Mitchell Avenue,Woodland,98674,45.9116,-122.75089,Non-Major
2009,Southwest Clean Air Agency,COWLITZ,"Kalama Export Company, LLC",32,4,,,,,,2211 N Hendrickson Drive,Kalama,98625,46.02907,-122.85957,Synthetic Non-Major
2009,Southwest Clean Air Agency,COWLITZ,Mint Farm Energy Center LLC,20.98,20.98,15.02,41.76,3.61,1.93,5.86,1200 Prudential Boulevard,Longview,98632,46.14034,-122.98519,CAP Major
2009,Southwest Clean Air Agency,COWLITZ,North Star Yachts,0,0,,,0,,,1265 N Hendrickson Drive,Kalama,98625,46.01956,-122.85654,Synthetic Non-Major
2009,Southwest Clean Air Agency,COWLITZ,"Port of Longview - Berth 1, 2, 5, 6 & 7",0,0,,,,,,10 Port Way,Longview,98632,46.10643,-122.95539,Synthetic Non-Major
2009,Southwest Clean Air Agency,COWLITZ,"R. D. Olson Manufacturing, Inc.",0,0,0,0,10,0,,1807 Baker Way,Kelso,98626-5504,46.12245,-122.89316,Synthetic Non-Major
2009,Southwest Clean Air Agency,COWLITZ,"Solvay Chemicals, Inc.",1,1,0,9,11,6,,3500 Industrial Way,Longview,98632-9482,46.13724,-122.98281,Synthetic Non-Major
2009,Southwest Clean Air Agency,COWLITZ,"Steel Painters, Inc. / Kelso",1,1,,,17,,,1819 Baker Way,Kelso,98626,46.12036,-122.89268,Non-Major
2009,Southwest Clean Air Agency,COWLITZ,"Steelscape, Inc.",7,2,0,18,10,0,,222 W Kalama River Road,Kalama,98625,46.04295,-122.86904,Non-Major
2009,Southwest Clean Air Agency,COWLITZ,United Harvest LLC / Kalama,90,16,,,,,,400 Toteff Road,Kalama,98625,45.98473,-122.83409,Synthetic Non-Major
2009,Southwest Clean Air Agency,COWLITZ,Weyerhaeuser Hardwoods - Longview,6,1,1,31,6,9,,120 Industrial Way,Longview,98632,46.11469,-122.91641,Synthetic Non-Major
2009,Southwest Clean Air Agency,LEWIS,Cardinal Pacific FG,27.99,22.51,50.15,744.97,20.42,281.97,,545 Avery Road West,Winlock,98596,46.54686,-122.92839,CAP Major
2009,Southwest Clean Air Agency,LEWIS,"Cascade Hardwoods, Inc. / Ribelin Road",10,4,0,16,3,7,,158 Ribelin Road,Chehalis,98532,46.63578,-122.93023,Non-Major
2009,Southwest Clean Air Agency,LEWIS,"Darigold, Inc.",2,0,0,13,0,6,,67 Chehalis Avenue,Chehalis,98532,46.66021,-122.97031,Synthetic Non-Major
2009,Southwest Clean Air Agency,LEWIS,Hampton Drying Company,0,0,0,0,0,0,,247 Priest Road,Morton,98356,46.53678,-122.23298,CAP Major
2009,Southwest Clean Air Agency,LEWIS,"Hampton Lumber Mills/Washington, Inc. - Morton",13.06,5.15,0,3.3,6.2,5.7,,302 State Route 7,Morton,98356,46.56621,-122.26882,HAP and CAP Major
2009,Southwest Clean Air Agency,LEWIS,"Hampton Lumber Mills/Washington, Inc. - Randle",36.94,15.72,0.2,56.6,46.1,79.7,0.42,10166 US Highway 12,Randle,98377,46.53299,-121.92077,CAP Major
2009,Southwest Clean Air Agency,LEWIS,Hardel Mutual Plywood Corporation,35,11,0,21,13,1,,143 Maurin Road,Chehalis,98532,46.62921,-122.92557,Synthetic Non-Major
2009,Southwest Clean Air Agency,LEWIS,Northwest Pipeline GP / Chehalis,0.05,0.05,0.03,0.66,0.04,0.65,,156 W Meier Road,Chehalis,98532,46.53414,-122.87379,HAP and CAP Major
2009,Southwest Clean Air Agency,LEWIS,PacifiCorp Energy / Chehalis Power Plant,24.39,24.39,14.62,88.51,1.47,21.81,2.11,1813 Bishop Road,Chehalis,98532,46.62264,-122.9145,CAP Major
2009,Southwest Clean Air Agency,LEWIS,Puget Sound Energy,0,0,0,9,0,3,,"Jackson Prairie Gas Storage, 239 Zandecki Road",Chehalis,98532,46.53473,-122.83861,Synthetic Non-Major
2009,Southwest Clean Air Agency,LEWIS,Sierra Pacific Industries - Centralia Division,30,18,9,16,51,21,5,3115 Kuper Road,Centralia,98531,46.74266,-122.98445,Non-Major
2009,Southwest Clean Air Agency,LEWIS,"TransAlta Centralia Generation, LLC",408.03,277.21,3545.94,10070.34,19.55,1714.93,5.91,913 Big Hanaford Road,Centralia,98531,46.7558,-122.85656,HAP and CAP Major
2009,Southwest Clean Air Agency,LEWIS,"TransAlta Centralia Mining, LLC",30.7,9.62,0.25,3.9,0.82,2.31,,1015 Big Hanaford Road,Centralia,98531,46.75388,-122.85107,CAP Major
2009,Southwest Clean Air Agency,LEWIS,Weyerhaeuser Hardwoods - Centralia,11,4,0,15,9,0,,3000 Galvin Road,Centralia,98531,46.73512,-122.99172,Non-Major
2009,Southwest Clean Air Agency,SKAMANIA,Northwest Pipeline GP / Willard,1,1,0,11,1,15,,Willard Road Milepost 1.7,Cook,98605,45.77752,-121.62751,Non-Major
2009,Southwest Clean Air Agency,SKAMANIA,"Wilkins, Kaiser & Olsen, Inc.",12,5,0,8,4,3,,2022 Wind River Highway,Carson,98610,45.74137,-121.81953,Non-Major
2009,Spokane Regional Clean Air Agency,SPOKANE,Affordable Custom Cabinets,0.3,0.2,0.1,0.8,8.8,0.3,0,5421 N Corrigan ,Otis Orchards,99027-9269,47.70939,-117.11835,Synthetic Non-Major
2009,Spokane Regional Clean Air Agency,SPOKANE,Avista Corp,0,0,0,0.2,0,0,,8400 N Regal,Spokane,99217,47.73508,-117.37055,CAP Major
2009,Spokane Regional Clean Air Agency,SPOKANE,Brooklyn Iron Works,0,0,,,15.1,,,2401 E Brooklyn,Spokane,99217,47.73222,-117.37333,Synthetic Non-Major
2009,Spokane Regional Clean Air Agency,SPOKANE,Central Premix Gravel Plant,5.07,0.43,,,,,,2000 N Sullivan Rd,Spokane,99216,47.67417,-117.19444,Synthetic Non-Major
2009,Spokane Regional Clean Air Agency,SPOKANE,Columbia Lighting,0,0,0,2,2,2,0,3808 N Sullivan Rd Bldg 29,Spokane,99216,47.68944,-117.18778,Synthetic Non-Major
2009,Spokane Regional Clean Air Agency,SPOKANE,Columbia Paint & Coatings,11.5,2.5,0,0,16,0,0,112 N Haven St,Spokane,99202,47.66028,-117.36472,Synthetic Non-Major
2009,Spokane Regional Clean Air Agency,SPOKANE,Conoco Phillips Company,0,0,0.7,2.03,40.25,5,,Spokane Parkwater Terminal,Spokane,99212,47.69806,-117.35833,Synthetic Non-Major
2009,Spokane Regional Clean Air Agency,SPOKANE,CXT-Precast Plant,0.9,0.4,0,0.8,8.2,0.3,0.037,"3808 N Sullivan Rd, Bldg 7",Spokane,99216,47.69029,-117.18375,Synthetic Non-Major
2009,Spokane Regional Clean Air Agency,SPOKANE,Deaconess Medical Center,0.4,0.4,0,6.7,1.1,5.1,0,800 W 5th Ave,Spokane,99204,47.65278,-117.42194,Synthetic Non-Major
2009,Spokane Regional Clean Air Agency,SPOKANE,Dept of Social & Health Services,0.41,0.41,0.14,6.09,0.3,4.7,0.03,W 1040 Maple,Medical Lake,99022,47.57222,-117.69139,Synthetic Non-Major
2009,Spokane Regional Clean Air Agency,SPOKANE,Dept of Veterans Affairs Medical Center,0,0,0,3,0,2,0,4815 N Assembly St,Spokane,99205,47.70306,-117.47694,Synthetic Non-Major
2009,Spokane Regional Clean Air Agency,SPOKANE,Eastern Washington University,1,1,0.1,15.16,5.4,11.3,0,101 Huston Hall,Cheney,99004,47.48917,-117.57722,Synthetic Non-Major
2009,Spokane Regional Clean Air Agency,SPOKANE,Exxonmobil Spokane Terminal,0,0,,,41.6,,,6311 E Sharp Av,Spokane,99211,47.66861,-117.31722,Synthetic Non-Major
2009,Spokane Regional Clean Air Agency,SPOKANE,Fairchild AFB,1,1,0.3,9.8,10.80015,4.4,0,"92 CES/CEAN, 100 W Ent St, STE 155",Fairchild Air Force Base,99011,47.63028,-117.65083,Synthetic Non-Major
2009,Spokane Regional Clean Air Agency,SPOKANE,Fiber-Tech Industries,0,0,,,12.67,,,3808 N Sullivan Rd Bldg 31,Spokane,99216,48.59278,-117.20333,HAP and CAP Major
2009,Spokane Regional Clean Air Agency,SPOKANE,"Holly Energy Partners-Operating, L.P.",0,0,,3,16.6,7,,3225 E Lincoln Road,Spokane,99207,47.72944,-117.36139,Synthetic Non-Major
2009,Spokane Regional Clean Air Agency,SPOKANE,Holy Family Hospital,0.2,0.2,0,3.6,0.2,2.3,0,5633 N Lidgerwood St,Spokane,99208,47.70944,-117.40639,Synthetic Non-Major
2009,Spokane Regional Clean Air Agency,SPOKANE,Honeywell Electronic Materials,0,0,,2.2,11,,,15128 E Euclid Av,Spokane,99216,47.675,-117.19972,Synthetic Non-Major
2009,Spokane Regional Clean Air Agency,SPOKANE,Inland Empire Paper,28.3,10.2,1.3,134.7,45.3005,26,1.1,3320 N Argonne Rd,Spokane,99212,47.6875,-117.27944,CAP Major
2009,Spokane Regional Clean Air Agency,SPOKANE,Kaiser Trentwood,59.8,49.4,0.51,98,226.9,94.7,0.6,15000 E Euclid,Spokane,99216,47.68722,-117.2116,CAP Major
2009,Spokane Regional Clean Air Agency,SPOKANE,Melcher Mfg Co Inc,0,0,,,2.2,,,6017 E Mission Ave,Spokane,99212,47.67139,-117.32361,HAP Major
2009,Spokane Regional Clean Air Agency,SPOKANE,Mutual Materials,52.1,13.5,12,6.7,0.8,28.1,0,South 10627 State Route 27,Mica,99023,47.55944,-117.21278,HAP and CAP Major
2009,Spokane Regional Clean Air Agency,SPOKANE,Northside Landfill,0.8,0.8,0.29,1.48,2.3,0.13,,7202 N Nine Mile Rd,Spokane,99211,47.72817,-117.49446,CAP Major
2009,Spokane Regional Clean Air Agency,SPOKANE,Reliance Trailer Co LLC,1,0,,,12,,,3025 S Geiger Blvd,Spokane,99224,47.63361,-117.49306,Synthetic Non-Major
2009,Spokane Regional Clean Air Agency,SPOKANE,Sacred Heart Medical Center,0.9,0.9,0.1,13,1.4,9.8,0.1,101 W 8th Ave,Spokane,99204,47.64833,-117.4125,Synthetic Non-Major
